user,movie,rating
4489,1729,3.7904441
4418,1729,3.2523532
2683,1729,3.4607348
1051,1729,3.7711582
1243,1729,3.7200315
1889,1729,3.2894313
1019,1729,3.220236
1260,1729,3.628718
3679,1729,3.3962803
1077,1729,3.6002543
1457,1729,3.4833317
5302,1729,3.505753
5090,1729,3.99934
1266,1729,3.5947967
3648,1729,2.7842534
3125,1729,3.2690244
3192,1729,3.909378
1399,1729,3.5884686
2803,1729,3.4259024
2176,1729,4.005134
1002,1729,3.733666
1733,1729,3.3255816
1530,1729,3.8804812
1946,1729,3.7520916
1194,1729,3.4880402
1635,1729,4.0586624
937,1729,3.8474965
3420,1729,3.7463264
1597,1729,3.513521
1164,1729,3.3863466
1698,1729,3.8976197
721,1729,3.1923685
698,1729,3.7774186
1737,1729,3.523979
3128,1729,3.5249724
981,1729,3.2482352
5792,1729,3.4162917
5998,1729,2.263951
1717,1729,3.8074424
3158,1729,3.8955598
1837,1729,3.7012193
1001,1729,3.6101878
1724,1729,3.7991922
2395,1729,3.572125
5172,1729,3.1574411
1447,1729,3.8808618
3590,1729,4.174884
3842,1729,3.8939638
1912,1729,2.8085494
5458,1729,3.6820247
3311,1729,3.0140407
2634,1729,3.700861
1579,1729,3.4436948
1105,1729,3.4579623
1842,1729,4.187864
2478,1729,3.1920712
2946,1729,3.0637052
5394,1729,3.6370873
1448,1729,3.6899161
2276,1729,3.8293524
3483,1729,3.738446
3768,1729,3.603293
1851,1729,2.9931874
3159,1729,3.84636
996,1729,3.7836154
716,1729,4.1212807
1962,1729,2.8570468
2528,1729,3.4008923
2859,1729,3.9304676
1117,1729,3.8596296
4607,1729,3.8471074
5682,1785,3.8717642
1019,1785,2.9206975
1260,1785,3.3770916
1077,1785,3.3166454
4979,1785,3.1106088
1733,1785,2.9539647
2246,1785,3.116714
1597,1785,3.1573422
1211,1785,3.2919683
823,1785,3.2759418
4682,1785,3.1570456
1837,1785,3.4535534
3821,1785,2.7658098
2172,1785,2.8910828
2986,1785,3.2024562
1912,1785,2.5933542
752,1785,2.7807028
1284,1785,3.3152843
2946,1785,2.8605247
1448,1785,3.5308545
1983,1785,4.0175757
1449,1785,2.931185
2528,1785,3.339512
1088,1942,4.020098
1884,1942,3.9384327
1415,1942,3.6262493
5405,1942,3.6662478
984,1942,3.7847028
4277,1942,4.495824
6002,1942,4.2058306
1551,1942,4.007576
1701,1942,3.7381468
1748,1942,3.6990132
5054,1942,3.3351905
2841,1942,4.1365595
3610,1942,2.6899276
957,1942,4.2937083
1912,1942,3.0764096
1088,2181,3.6082196
1645,2181,3.8079534
4958,2181,3.2161083
2962,2181,2.9846492
2757,2181,3.275576
1137,2181,3.5544043
1748,2181,3.3305051
1181,2181,2.9349797
2041,2181,3.3384416
1015,2181,3.5415983
4579,2181,3.5068767
1671,2181,3.425187
1383,2181,3.1052186
3475,2404,2.1678874
970,2404,2.8355608
4477,2404,2.4659805
3792,2404,2.6567423
2638,2404,1.9928263
3648,2404,2.4964125
777,2404,2.240847
5359,2404,2.6073225
839,2404,2.3320003
692,2404,2.1679754
5626,2404,3.0879276
2627,2404,1.3381884
929,2404,2.349356
937,2404,2.078642
1211,2404,1.3181472
1451,2404,2.2656362
2756,2404,2.627533
1422,2404,1.7349815
2077,2404,2.1440983
1611,2404,2.3566308
1447,2404,2.141236
5872,2404,2.3156657
678,2404,2.0715764
752,2404,0.93917817
913,2404,1.880195
1033,2404,2.000332
4728,2404,2.576932
1448,2404,2.3742752
1101,2404,1.7471707
1851,2404,1.8733894
1425,2607,4.4651184
1922,2607,3.802617
1227,2607,3.4126987
2106,2607,2.899598
4682,2607,4.1038036
1001,2607,3.9838612
2986,2607,3.9778824
1941,2607,3.7045336
678,2607,4.684991
4449,2607,4.2218075
1448,2607,3.9811652
2507,2607,4.2749805
1088,2628,3.29074
1645,2628,3.9379601
2122,2628,2.9803789
737,2628,2.9711537
1395,2628,3.5690675
4294,2628,3.335576
2802,2628,2.3800406
4477,2628,3.2263284
918,2628,1.4575201
2225,2628,2.9719567
1165,2628,2.3867993
1243,2628,2.9721787
2905,2628,3.6617126
1889,2628,2.8663886
2023,2628,3.5667696
1019,2628,2.2568493
1875,2628,2.7398539
4610,2628,3.681848
1260,2628,3.215349
4305,2628,3.6547244
3260,2628,3.379823
1978,2628,3.9019296
2022,2628,3.656651
4070,2628,2.828064
3886,2628,3.4509826
1506,2628,3.139439
2898,2628,3.20669
1306,2628,3.6261241
1266,2628,3.1199248
2796,2628,2.8325734
2239,2628,3.4625614
2781,2628,3.4602327
3648,2628,2.7087917
1516,2628,3.8366165
3125,2628,3.5659072
770,2628,3.2013638
1302,2628,3.8751936
1798,2628,2.477829
715,2628,2.9724858
1399,2628,3.3662817
5621,2628,2.2688913
5001,2628,3.1663039
5359,2628,3.6631136
2808,2628,3.7266147
2880,2628,2.7622511
692,2628,3.714891
3012,2628,3.1016536
646,2628,3.6101248
3833,2628,3.4221332
1701,2628,3.3565776
2985,2628,3.4376016
959,2628,3.3910725
2824,2628,3.3895864
2451,2628,3.023863
5054,2628,2.6055405
1530,2628,3.273111
4478,2628,3.1765497
2691,2628,3.4199977
2246,2628,2.650078
2841,2628,3.0582423
3401,2628,3.1887555
937,2628,3.1415896
5397,2628,2.9546795
2926,2628,3.088488
1219,2628,3.7062252
1597,2628,2.19317
1211,2628,2.3982944
1982,2628,3.2776644
1369,2628,3.4116602
3571,2628,3.5676944
698,2628,2.7554092
1451,2628,3.346022
1560,2628,3.118568
3085,2628,4.1351156
5956,2628,2.9441624
981,2628,2.4884005
736,2628,3.5099049
791,2628,3.2040648
648,2628,2.967428
2070,2628,3.4503706
2918,2628,2.7220006
3158,2628,2.9357407
4058,2628,3.0105038
3454,2628,3.3683064
3821,2628,1.9173803
3038,2628,2.9761837
2077,2628,3.2779016
1001,2628,2.6246972
5063,2628,3.3791173
3840,2628,3.8819902
1724,2628,3.4751425
1755,2628,3.0217943
1343,2628,3.4173207
2462,2628,3.0593097
5172,2628,2.655043
1447,2628,3.514665
1671,2628,2.8075945
2114,2628,3.505995
1897,2628,2.7405665
3219,2628,3.8666022
1912,2628,2.1696172
3391,2628,3.73937
5181,2628,4.0436587
710,2628,3.2562485
1079,2628,2.323438
5723,2628,3.2265754
1348,2628,3.5101266
1524,2628,4.0857763
5458,2628,2.7157109
1203,2628,3.3166945
2594,2628,3.2127218
1547,2628,2.4454174
4834,2628,3.0794206
1120,2628,3.5192127
872,2628,2.9830425
4728,2628,3.2726998
5011,2628,3.8447518
1958,2628,3.4480555
1141,2628,2.7108188
3274,2628,3.1435454
1557,2628,3.1580281
3224,2628,3.255334
4085,2628,3.5956788
2504,2628,3.1822047
1851,2628,2.6820662
1776,2628,3.3559084
4600,2628,3.4053373
2859,2628,3.374478
4310,2628,3.6336675
934,2628,2.8797011
3368,2628,3.6441238
2555,2628,2.7634296
2092,2896,2.8422973
2909,2896,3.2434325
639,2896,3.017628
4169,3132,3.8116665
3610,3132,2.5820951
1998,3132,3.3117213
5812,3132,3.79334
1181,3222,3.445866
1698,3222,4.3493514
1015,3222,4.2875934
1897,3222,4.001308
3688,3222,4.60023
5761,3495,3.7100174
2918,3495,3.566981
752,3495,3.1771443
1088,3504,4.046778
2122,3504,3.6025198
1352,3504,3.5600848
2247,3504,4.0589542
4418,3504,3.580125
796,3504,3.5223029
2683,3504,3.698338
1243,3504,4.1822424
1875,3504,3.7389424
2168,3504,3.9549527
2022,3504,3.4107335
5787,3504,4.3304367
1306,3504,4.2124114
660,3504,3.4250605
935,3504,3.5515013
2781,3504,4.459043
1546,3504,3.828179
5761,3504,4.5181537
1137,3504,4.00498
1952,3504,4.0779676
2880,3504,3.5604239
692,3504,4.706594
881,3504,3.1656103
2489,3504,3.3744383
1701,3504,3.337755
1733,3504,3.652886
2909,3504,4.0294642
2041,3504,3.593957
3285,3504,4.0680904
3824,3504,3.3353972
2106,3504,2.7571635
1182,3504,3.8457417
3401,3504,3.5404959
862,3504,3.7994142
3471,3504,3.4629858
5397,3504,3.6158226
4589,3504,4.6071286
1698,3504,4.337634
5630,3504,3.860859
2991,3504,3.1213217
3229,3504,3.6088276
1943,3504,4.1135006
981,3504,3.5332294
1717,3504,4.28798
664,3504,4.035102
1998,3504,3.503069
957,3504,4.326298
1317,3504,4.081988
1058,3504,3.9315066
1343,3504,4.4126506
2462,3504,3.9268837
1447,3504,4.273681
1897,3504,4.007727
3842,3504,4.3505597
1912,3504,3.2253737
5475,3504,4.4384894
3233,3504,4.1906557
5458,3504,4.10107
1579,3504,3.8585153
1383,3504,3.6511884
2478,3504,3.4833663
5394,3504,3.906965
3732,3504,3.4116337
1449,3504,3.6512556
1202,3504,3.864407
4744,3504,3.261271
5636,3504,3.7776117
4607,3504,4.2562423
1413,3504,3.9038174
1352,3817,3.6645405
3504,3817,3.528685
3229,3817,3.7301793
1317,3817,3.755945
1088,47,4.126632
5156,47,4.195783
737,47,4.227198
4489,47,4.404545
970,47,3.8960898
2802,47,3.6232915
3691,47,4.147016
4126,47,3.6382942
3441,47,3.223348
5918,47,4.5684786
2683,47,4.14469
2962,47,3.5558178
4107,47,4.452561
1889,47,3.6922073
5875,47,4.3979235
973,47,3.0349307
1260,47,4.058782
3792,47,4.271686
1077,47,3.882751
4823,47,3.7129045
4387,47,3.6107113
2242,47,3.9739268
2414,47,4.366894
855,47,3.9150758
1505,47,3.8567715
1425,47,4.4126287
4604,47,4.4814277
2092,47,3.746035
2898,47,4.3548007
1306,47,4.45293
5450,47,3.5607667
1266,47,3.9356532
2781,47,4.4967103
3648,47,3.3703046
1516,47,4.2098427
3125,47,3.8002892
1812,47,4.599104
1902,47,4.494167
1458,47,4.2972794
1546,47,4.079206
1137,47,3.9201627
2380,47,3.776623
3509,47,3.5665555
1130,47,3.9316385
692,47,4.6848288
1301,47,3.9046602
3613,47,4.187274
2232,47,4.6136208
3833,47,3.87128
1551,47,3.831754
1930,47,4.1690197
1087,47,4.1191235
3457,47,3.8411973
2892,47,3.6713018
2131,47,4.20597
1733,47,3.7051413
904,47,3.7760248
1530,47,4.3529615
2041,47,3.7119837
4445,47,3.311472
2810,47,4.105619
2847,47,3.368996
4478,47,3.8966262
3112,47,3.6682339
2691,47,4.438236
1194,47,4.0821424
2246,47,3.744903
5329,47,4.5202417
3163,47,4.5078344
3410,47,3.5179918
2887,47,4.0656877
3420,47,4.3790965
1597,47,3.6389046
1164,47,3.660506
2688,47,4.015724
1211,47,3.8342798
1969,47,4.481569
5453,47,3.8808217
1982,47,3.7746916
721,47,3.811245
1121,47,4.0139422
1451,47,4.3162537
4950,47,3.8906283
884,47,4.3402653
1643,47,4.108079
5387,47,3.8368354
736,47,4.628842
1422,47,3.349476
1998,47,3.6111999
2097,47,3.8884907
3158,47,4.243409
3916,47,4.539047
2077,47,4.29254
1347,47,4.141325
1356,47,3.5452042
1780,47,3.2363563
2129,47,3.896064
1755,47,3.9216847
2395,47,4.0736814
2012,47,3.4973092
5473,47,4.062875
1611,47,4.4796777
5172,47,3.3717647
4579,47,3.8545964
1447,47,4.4201612
2793,47,4.544002
3462,47,4.0607805
1484,47,3.868763
1941,47,3.4876158
2321,47,4.1712117
3842,47,4.149093
2860,47,4.038
5723,47,4.2122083
678,47,4.2680273
1524,47,4.666193
1712,47,4.6804833
1579,47,3.83324
953,47,4.729677
3532,47,4.3675513
4750,47,4.4526052
1105,47,3.8777504
1842,47,4.6273103
4802,47,4.311305
3203,47,4.5480638
3428,47,3.9398685
4728,47,4.0648293
5011,47,4.2909355
1448,47,4.0667305
5205,47,3.8142812
962,47,4.465117
5734,47,3.9544904
1879,47,4.323801
3520,47,4.185618
3371,47,3.5220623
1851,47,3.5651326
2008,47,4.0582
3159,47,4.319927
1338,47,4.461752
716,47,4.725057
2969,47,4.265429
2528,47,3.9064562
1246,47,4.0918813
1117,47,4.3249555
3368,47,4.3572125
2643,47,3.7101176
701,47,3.8364906
4607,47,4.2115307
1413,47,3.717981
1088,1207,4.4685063
1645,1207,4.6471806
737,1207,4.544589
1699,1207,4.876337
5071,1207,4.338847
4418,1207,3.8261836
796,1207,3.8963284
4958,1207,4.242512
1051,1207,4.5785
3411,1207,3.369035
2331,1207,4.8205776
5448,1207,4.0293922
2168,1207,4.340786
3260,1207,4.2194552
1077,1207,4.2335563
2022,1207,3.738988
1457,1207,4.3052497
3963,1207,4.6369977
1804,1207,4.483281
855,1207,4.3747897
660,1207,3.7840085
2781,1207,4.8583775
4842,1207,4.862629
777,1207,2.8600404
1458,1207,4.2915034
5539,1207,4.279389
839,1207,4.972517
4562,1207,4.034818
692,1207,5.2178345
3067,1207,4.6522036
1628,1207,4.4508266
2489,1207,3.7952144
846,1207,4.782792
1551,1207,4.5706058
1701,1207,4.1125965
5132,1207,4.36036
1748,1207,4.135114
3080,1207,4.5420275
2041,1207,4.099776
3824,1207,3.7015302
2106,1207,2.9730945
2246,1207,4.1248355
2841,1207,4.5150943
5329,1207,5.0293245
1182,1207,4.1896567
1073,1207,4.605489
1635,1207,4.7579713
937,1207,4.4698453
979,1207,3.0848064
1698,1207,4.688325
721,1207,3.912748
1142,1207,4.375148
698,1207,4.0868316
829,1207,4.6278405
1451,1207,4.8402333
2991,1207,3.427001
3229,1207,4.193301
5722,1207,4.355483
981,1207,3.702976
1015,1207,4.546202
2784,1207,4.339179
791,1207,4.1507897
1717,1207,4.4799824
664,1207,4.538532
1998,1207,3.894394
957,1207,4.733676
3589,1207,2.9504142
1755,1207,4.654343
5172,1207,3.8105164
1421,1207,4.2282968
2648,1207,4.3332405
1897,1207,4.354394
3693,1207,4.1580977
3842,1207,4.6855083
1912,1207,3.6174617
2669,1207,3.3206117
4815,1207,4.9997005
1712,1207,4.7823696
2670,1207,4.0141125
1105,1207,4.2479887
2332,1207,4.827451
2353,1207,4.0915956
910,1207,4.305468
4640,1207,3.6351497
4771,1207,4.288314
1202,1207,4.440821
4748,1207,4.996522
2621,1207,3.2760282
996,1207,4.583315
864,1207,4.4478307
4744,1207,3.4837022
1246,1207,4.227609
4310,1207,4.133476
934,1207,4.1445665
1117,1207,4.460844
5034,1207,4.552888
4467,1207,2.6056015
5636,1207,4.0629997
4607,1207,4.627409
1088,1456,2.0492644
1889,1456,1.7631645
1019,1456,1.5583503
1599,1456,2.2048974
890,1456,2.5066376
1737,1456,2.583756
1317,1456,2.2553768
869,1456,2.4347923
1655,1456,2.4992454
3462,1456,1.8998425
1842,1456,2.2804608
2446,1456,2.5557575
5250,1456,2.0962284
4823,1477,2.7673965
1088,1939,4.1719418
1699,1939,4.46641
5367,1939,3.448432
984,1939,3.9051175
3963,1939,4.20692
1505,1939,4.445406
5539,1939,3.9199605
1137,1939,4.149737
1701,1939,3.5946918
4765,1939,4.384465
5132,1939,4.029321
2964,1939,3.8868613
1733,1939,3.5637574
1182,1939,3.9409328
3610,1939,2.2857475
4940,1939,4.7910523
957,1939,4.4116364
1780,1939,3.344398
750,1939,3.8935544
1579,1939,3.9643185
3520,1939,4.202241
1088,1944,4.100901
1699,1944,4.3836594
2247,1944,4.014024
796,1944,3.5719113
1274,1944,3.7209048
1415,1944,3.4613774
4829,1944,4.049745
984,1944,3.86576
1077,1944,4.0701795
3963,1944,4.133472
5787,1944,4.360488
660,1944,3.4913926
1266,1944,4.204388
3020,1944,4.0164423
5948,1944,4.4780626
1701,1944,3.4586074
4765,1944,4.2888927
5626,1944,4.333438
3610,1944,2.4354548
1211,1944,4.0559897
2547,1944,4.113038
1998,1944,3.5662608
957,1944,4.2995615
3821,1944,3.4313571
1354,1944,3.36727
1447,1944,4.2912602
1897,1944,3.9557862
1912,1944,3.3398125
1203,1944,4.1686516
1579,1944,3.9267602
1547,1944,3.3731735
639,1944,3.4504023
4802,1944,4.44697
4657,1944,3.921908
6016,1944,3.5759172
3503,1944,4.281891
5019,1944,3.6354737
3688,1944,4.5564427
5787,2051,2.40633
1812,2051,2.8337283
4979,2051,1.8380084
840,2051,3.6106997
3824,2051,2.0685034
1194,2051,2.34222
1422,2051,1.9851288
2077,2051,2.219685
1647,2051,2.2952118
678,2051,2.5700321
639,2051,2.8912487
1854,2051,2.5504096
5394,2051,2.2160366
1448,2051,2.7241669
1958,2051,2.7106783
2063,2051,2.2227793
4489,2064,4.044491
796,2064,3.5717313
4958,2064,3.608141
2905,2064,3.382563
2962,2064,3.582025
1889,2064,3.5710342
2023,2064,4.161916
2047,2064,4.1380405
2168,2064,4.089501
1457,2064,3.9571614
855,2064,4.0842657
1505,2064,4.2525125
671,2064,4.2627163
1306,2064,4.2157645
935,2064,3.4965882
1266,2064,3.843128
4979,2064,3.7415051
5761,2064,4.4913554
699,2064,3.693489
1137,2064,3.954449
1399,2064,3.872558
1130,2064,3.9290454
3413,2064,4.3256474
4831,2064,4.2028685
839,2064,4.5425563
692,2064,4.7817745
3067,2064,4.3455596
1628,2064,4.205326
1551,2064,4.2207594
1029,2064,3.9780626
1087,2064,4.190893
4528,2064,4.284282
641,2064,3.5521493
1186,2064,3.9854317
1002,2064,4.274212
1733,2064,3.819787
2627,2064,3.5990865
904,2064,2.93203
2190,2064,4.1428175
4478,2064,3.9528477
1194,2064,3.6522813
862,2064,3.8650322
3832,2064,3.917888
4589,2064,4.5759683
2688,2064,3.3442693
829,2064,4.3683767
5630,2064,3.8868716
823,2064,3.9104574
2547,2064,4.1401367
5792,2064,3.8581395
3002,2064,4.6804543
2436,2064,4.169128
2832,2064,4.229088
691,2064,4.1596828
957,2064,4.3024697
2258,2064,3.9253922
1343,2064,4.3994703
3462,2064,3.9442227
1897,2064,4.007639
651,2064,4.1212125
2544,2064,3.9145482
5723,2064,4.2851696
4815,2064,4.5470467
1284,2064,3.973516
3746,2064,3.9188132
712,2064,3.6859558
1854,2064,3.3922386
1842,2064,4.6528454
3428,2064,4.0417047
5394,2064,4.01769
1448,2064,3.9471998
2944,2064,4.5307717
1202,2064,3.8013725
3312,2064,3.541076
716,2064,4.4467044
2859,2064,4.378945
3596,2064,4.5437155
4607,2064,4.289706
3519,2192,3.4303694
4277,2284,3.9238925
3413,2284,4.0303664
839,2284,3.9196768
4647,2284,3.6685257
4875,2284,3.9741962
1698,2284,3.9072053
1160,2549,1.6991004
5880,2549,1.966809
5333,2549,2.6105978
1340,2549,0.9672317
2918,2549,1.6856568
5053,2549,2.1272414
2012,2549,1.9385216
1941,2549,2.3579226
2116,2549,2.5235229
752,2549,1.3088791
2195,2549,2.7874289
1579,2549,1.5703472
1860,2549,1.8307335
1202,2549,2.2356591
1851,2549,1.5468559
3055,2549,2.2970774
1088,2612,4.1151166
1699,2612,4.3558273
4418,2612,3.5000734
5001,2612,4.0118375
839,2612,4.6265945
5054,2612,3.4272003
1182,2612,3.805829
1698,2612,4.298462
648,2612,4.0742893
957,2612,4.396617
750,2612,3.8573182
1671,2612,4.0638137
3842,2612,4.359739
1912,2612,3.1778443
2860,2612,4.179337
678,2612,4.411086
5046,2612,4.166905
4802,2612,4.441529
5011,2612,4.1051683
4771,2612,4.0104938
1941,2638,2.802298
953,2638,3.3754585
3610,2823,3.747817
5156,3045,3.1020377
4169,3045,3.1730835
1243,3045,3.024979
855,3045,2.939291
4979,3045,2.6192038
1701,3045,3.0079966
2041,3045,3.179572
2271,3045,3.159151
1015,3045,3.0513806
5998,3045,2.091138
5312,3045,3.070405
678,3045,3.4283497
1203,3045,3.2427053
5394,3045,3.073923
1448,3045,3.1003227
1274,3140,3.3866599
1019,3140,2.630519
3610,3140,2.3987825
2665,3140,2.4042754
855,3144,3.096718
2092,3144,2.8861938
6002,3144,3.3065867
1998,3144,2.8599162
639,3144,3.1421661
1889,3567,3.022159
4498,3567,3.2812903
3940,3567,3.4121022
1137,3567,3.3679287
1194,3567,3.235248
1897,3567,3.444836
1860,3567,3.0514314
3829,3567,2.8506825
4169,140,2.8831787
1051,140,3.0402331
2809,140,3.3042188
660,140,2.519381
5539,140,2.4231405
2909,140,3.419827
1001,140,2.2783747
2395,140,3.0555317
1941,140,3.2264185
1587,140,2.4576323
1203,140,2.9150794
1383,140,2.4320457
1980,140,2.7159302
1448,140,3.2441976
1449,140,1.9246682
1962,140,2.387614
934,140,2.723491
1395,177,3.228071
4169,177,2.4614859
1125,177,2.5536752
855,177,2.4647458
1186,177,2.786884
1733,177,2.2725294
1737,177,2.9186103
678,177,2.739393
1246,177,2.825806
4169,416,2.248368
3260,416,2.249003
855,416,2.1581783
5787,416,2.3614988
1399,416,2.4608548
881,416,2.136425
5492,416,3.0040314
1451,416,2.6064937
1837,416,2.4210505
3311,416,2.17223
1699,556,4.4591284
1019,556,3.6001813
727,556,3.888797
1505,556,4.2764006
1137,556,4.128451
1227,556,3.4412637
2841,556,4.4147024
5630,556,4.0298276
1717,556,4.3981304
752,556,3.760284
1422,711,1.9308753
2258,711,2.238755
1348,711,2.859109
4169,827,3.05573
4169,1055,2.0033913
1088,1244,4.0045123
737,1244,4.3722663
3475,1244,4.318793
879,1244,3.454131
5157,1244,4.257949
1561,1244,3.9451761
4418,1244,3.6735704
796,1244,3.5812578
1243,1244,4.1505704
1274,1244,3.7661667
2018,1244,4.1747017
2962,1244,3.5946422
1875,1244,3.7667744
2168,1244,3.958975
4823,1244,3.7819562
4386,1244,3.8893056
855,1244,4.100015
5787,1244,4.3822517
1425,1244,4.607985
2781,1244,4.4310317
1137,1244,3.969371
1952,1244,4.2042937
5359,1244,3.8104858
839,1244,4.5445204
881,1244,3.1961892
1628,1244,4.213761
1355,1244,3.9548604
1252,1244,3.647597
1733,1244,3.7929144
5044,1244,4.1003327
5397,1244,3.7147086
4940,1244,4.70525
1698,1244,4.3906746
829,1244,4.344146
2991,1244,2.9201043
5825,1244,4.2349906
2547,1244,4.183901
2574,1244,4.201882
981,1244,3.6649153
2784,1244,4.0195546
2832,1244,4.2466536
664,1244,4.0138254
1998,1244,3.4999018
957,1244,4.28352
1058,1244,3.9340088
4273,1244,4.4427247
5172,1244,3.5369017
4579,1244,3.8936877
1447,1244,4.2804055
1421,1244,4.171885
1897,1244,4.033852
1912,1244,3.2703948
2669,1244,2.7833393
2453,1244,3.7369006
5475,1244,4.5825396
5458,1244,4.2160263
1980,1244,4.1375957
4861,1244,4.014361
5394,1244,3.932591
1285,1244,4.335313
5991,1244,2.8558602
1390,1244,3.7278059
5371,1244,4.345881
755,1244,3.8746839
5636,1244,3.8473692
3688,1244,4.5994167
4607,1244,4.288168
1413,1244,3.9226434
4489,1300,4.005319
4418,1300,3.6412294
4517,1300,3.8057609
2962,1300,3.5953808
1889,1300,3.5596833
3054,1300,4.2527595
3679,1300,3.5564792
1291,1300,4.3096557
5950,1300,3.3236048
5539,1300,4.031211
2803,1300,4.110766
641,1300,3.791275
3080,1300,4.2769656
1252,1300,3.7200754
2627,1300,3.53814
5291,1300,4.7720165
862,1300,3.8372521
1451,1300,4.526334
987,1300,4.484731
1015,1300,4.2601533
1717,1300,4.3846893
1897,1300,4.152618
4815,1300,4.7488756
1383,1300,3.739955
3503,1300,4.4377184
1202,1300,4.01523
1246,1300,3.9278696
4186,1425,2.383415
4169,1425,3.042486
1243,1425,3.0295572
3792,1425,3.2336478
2168,1425,3.77316
1425,1425,3.4599059
4258,1425,3.0481303
3824,1425,2.747727
1698,1425,3.2575195
2271,1425,3.2789087
1422,1425,2.7883646
3158,1425,3.3230767
3592,1425,3.5991738
3842,1425,3.1803646
3391,1425,3.6819859
5312,1425,3.5428417
2116,1425,3.3736165
3507,1425,2.8882456
1842,1425,3.517025
5394,1425,3.263687
1448,1425,3.0918844
2031,1613,2.8944373
1242,1613,3.1079702
839,1613,3.2846363
881,1613,2.2972448
1181,1613,2.2961426
1194,1613,2.5569315
3420,1613,2.9790838
1698,1613,3.1468067
1912,1613,2.2831602
4186,2037,2.7901785
1051,2037,3.8192194
3991,2037,3.476815
5787,2037,3.9112024
1812,2037,4.104308
1635,2037,4.073435
5355,2037,3.0850163
1448,2037,3.516716
2944,2037,3.8924954
5831,2037,3.6490295
1645,2038,3.6951792
1395,2038,2.9594536
3991,2038,2.659795
4979,2038,2.3430367
881,2038,2.3797066
3012,2038,2.230152
846,2038,2.880405
1635,2038,2.9277036
2012,2038,2.4866867
678,2038,2.9104702
714,2038,3.1772244
753,2038,3.1753535
1448,2038,2.7721725
1958,2038,2.6399815
2063,2038,2.447754
2501,2038,2.571213
1088,2109,3.7487564
3475,2109,3.98407
4186,2109,2.9482214
796,2109,3.0875158
4517,2109,3.5151434
1051,2109,3.9548197
2015,2109,3.543614
3792,2109,3.7969508
2168,2109,4.3780036
1457,2109,3.6086495
2127,2109,3.642909
855,2109,3.6941729
3648,2109,3.216868
2775,2109,3.9906485
770,2109,3.576673
777,2109,2.584505
2880,2109,3.3229985
1551,2109,3.5777404
1701,2109,3.0981107
1930,2109,3.8618302
2105,2109,3.5379627
4867,2109,3.8616946
1186,2109,4.007432
1181,2109,3.089458
1530,2109,4.113091
4478,2109,3.4852583
929,2109,3.8593216
3824,2109,3.1288223
1194,2109,3.4431589
3401,2109,3.409064
1329,2109,3.4585896
4940,2109,4.2543507
1698,2109,3.9401562
1451,2109,4.04026
791,2109,3.788211
3002,2109,4.171174
2436,2109,3.9013262
2756,2109,4.2263217
1422,2109,3.1626513
2077,2109,3.937599
2172,2109,3.3889694
1647,2109,3.5131638
1343,2109,4.168356
1639,2109,3.8801265
2462,2109,3.533695
4579,2109,3.589119
1447,2109,4.11129
5996,2109,3.7400377
2453,2109,3.5666173
5312,2109,4.065252
5475,2109,4.2276306
678,2109,3.9011326
5812,2109,3.793962
1712,2109,4.150118
1579,2109,3.6004767
1383,2109,3.36988
4802,2109,4.0115023
3550,2109,3.6673467
1285,2109,4.059928
1448,2109,3.7107663
1390,2109,3.7480671
2063,2109,3.2330246
1776,2109,3.3728588
4169,2306,2.2159226
2962,2306,1.9222741
2168,2306,3.0192287
1978,2306,3.0207393
5492,2306,2.8119578
1194,2306,2.7809663
2918,2306,2.065617
3589,2306,1.8809125
5172,2306,1.7672111
2116,2306,2.735822
1088,2398,3.91485
1884,2398,3.8786256
2247,2398,3.908096
1274,2398,3.5254788
1415,2398,3.4444554
2962,2398,3.2176118
3054,2398,3.5512881
3679,2398,3.8191078
1077,2398,3.4726264
727,2398,3.9326081
1506,2398,4.0109825
5102,2398,4.7395067
1425,2398,4.050588
1599,2398,3.5714948
2092,2398,3.4435172
2082,2398,4.0364184
1266,2398,4.36014
2796,2398,3.1019285
5539,2398,3.621538
1137,2398,3.955762
5001,2398,4.0623446
4831,2398,3.8656125
839,2398,4.361251
1074,2398,3.5993335
1701,2398,3.8355854
4867,2398,3.8649743
2909,2398,4.213165
1181,2398,3.1690795
2041,2398,3.7007961
1194,2398,3.6310308
4448,2398,4.4606915
3401,2398,3.7097032
1635,2398,4.063652
3717,2398,3.9755154
3610,2398,2.5610757
4940,2398,4.53183
1969,2398,4.019681
721,2398,4.029921
5317,2398,4.31543
1015,2398,3.9462013
4058,2398,3.5717132
2188,2398,3.3649008
957,2398,4.1294694
1317,2398,4.0284386
2462,2398,3.8153281
1611,2398,4.074276
1447,2398,4.1086283
1912,2398,3.0685391
4063,2398,4.5285916
2544,2398,3.7029738
678,2398,4.090932
1712,2398,4.344522
3953,2398,3.9380689
1579,2398,3.6311674
1383,2398,3.466329
639,2398,3.8148954
1980,2398,3.8665597
1120,2398,4.2085085
2931,2398,3.7584398
2478,2398,3.2972164
2566,2398,3.7096262
4079,2398,4.267018
4744,2398,3.1998124
4169,2998,3.7661178
1266,2998,3.2906907
4757,2998,3.3998954
5675,2998,3.5681725
4771,2998,3.5009017
1088,3498,4.047097
5156,3498,4.3533573
1699,3498,4.202272
1884,3498,4.040549
5074,3498,3.6049151
2247,3498,3.9552913
796,3498,3.4061327
1274,3498,3.638496
3963,3498,4.053339
